Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
TXN00094596,2025-04-28 09:30:35,Vincent Novak,"Granola, Milk, Cereal, Sugar, Onions, Mustard, Bottled Water, Jam, Potatoes",9,78.2,Mobile Payment,Portland,Warehouse Club,No,Regular,Spring,None
TXN00094597,2024-12-27 05:13:44,Mr. Alexander Davies,"Chicken Breast, Salmon, Cooking Oil, Beer, Salsa, Tomatoes, Laundry Detergent, Wine, Diapers",9,109.91,Gift Card,Jacksonville,Convenience Store,No,Regular,Winter,Clearance
TXN00094598,2026-01-24 04:16:52,Jennifer Brown,Cereal,1,21.83,Mobile Payment,Seattle,Online,No,VIP,Winter,None
TXN00094599,2026-07-18 14:36:39,Bryan Griffith,"Butter, Beer, Toothpaste, Laundry Detergent, Paper Towels, Bananas, Tea, Salsa, Salmon",9,129.33,Credit Card,Houston,Convenience Store,No,Occasional,Summer,None
TXN00094600,2026-03-02 11:24:44,Ashley Lewis,"Cooking Oil, Cereal, Frozen Pizza",3,33.57,Cash,Houston,Supermarket,No,Premium,Spring,None
TXN00094601,2025-04-18 05:38:51,Lori Franco,"Yogurt, Beer, Cooking Oil, Pasta, Soda, Peanut Butter, Shampoo, Ketchup, Frozen Pizza",9,129.29,Debit Card,Nashville,Supermarket,No,Regular,Spring,None
TXN00094602,2025-08-12 21:24:47,Edwin Nunez,Bananas,1,13.94,Mobile Payment,San Jose,Supermarket,No,New,Summer,None
TXN00094603,2025-12-26 00:50:29,Jessica Mora,"Chips, Ground Beef, Coffee, Chocolate, Soda",5,72.04,Cash,Chicago,Warehouse Club,No,New,Winter,None
TXN00094604,2026-05-07 04:42:30,Selena Hopkins,"Beer, Chips, Milk, Lettuce, Salsa, Shampoo, BBQ Sauce, Frozen Pizza",8,109.37,Credit Card,Jacksonville,Convenience Store,Yes,Regular,Spring,None
TXN00094605,2026-03-30 13:03:20,Erin Mckinney,"Pasta, Vinegar, Orange Juice, Toilet Paper, Yogurt, Salsa",6,92.27,Mobile Payment,San Antonio,Convenience Store,No,Premium,Spring,None
TXN00094606,2026-09-06 17:02:32,Erika Castro,Sugar,1,8.4,Cash,Nashville,Warehouse Club,No,Premium,Fall,None
TXN00094607,2025-12-30 08:53:45,Riley Bryant,"Beer, Pasta, Oranges, Chocolate, Baby Formula, Peanut Butter, Onions, Butter",8,71.17,Debit Card,San Diego,Department Store,Yes,Occasional,Winter,Clearance
TXN00094608,2026-04-04 13:55:56,Meagan West,"Bottled Water, Vinegar, Apples, Cooking Oil",4,55.63,Mobile Payment,Atlanta,Supermarket,No,Occasional,Spring,None
TXN00094609,2026-08-06 10:19:08,Phillip Kelly,Eggs,1,7.4,Credit Card,Columbus,Supermarket,Yes,Occasional,Summer,Clearance
TXN00094610,2026-09-07 06:19:43,Janice Fernandez,"Toilet Paper, Sausages, BBQ Sauce, Beer, Canned Soup, Bananas, Cereal, Mayonnaise, Shampoo, Oranges",10,111.01,Credit Card,Portland,Supermarket,Yes,New,Fall,None
TXN00094611,2025-09-15 12:06:41,John Collins,"Olive Oil, Ground Beef, Rice, Diapers, Bacon, Ice Cream, Bread, Potatoes",8,126.0,Debit Card,Phoenix,Convenience Store,No,Occasional,Fall,None
TXN00094612,2026-05-31 12:05:55,James Williams,"Tea, Cooking Oil, Honey, Salsa, Olive Oil, Soda, Tomatoes, Toothpaste, Shrimp",9,81.66,Mobile Payment,Phoenix,Online,Yes,Occasional,Spring,Seasonal Offer
TXN00094613,2026-05-28 06:55:15,Andres Marshall,"Shrimp, Bananas, Frozen Pizza, Vinegar, Cereal, Eggs, Shampoo, Orange Juice",8,115.52,Mobile Payment,Austin,Supermarket,No,Occasional,Spring,None
TXN00094614,2026-01-19 02:48:00,Jamie Griffin,"Flour, Yogurt, Ketchup, Ice Cream, Potatoes, Rice, Apples, Bread",8,107.64,Credit Card,Philadelphia,Department Store,Yes,Occasional,Winter,None
TXN00094615,2025-12-25 04:45:07,Kenneth Clark,"Lettuce, Mustard, Salmon, Tea, Canned Soup, Pasta, Shrimp",7,79.08,Credit Card,Nashville,Supermarket,No,Premium,Winter,Percentage Discount
TXN00094616,2025-04-10 13:32:50,Jeffrey Kennedy,Toothpaste,1,13.48,Mobile Payment,Phoenix,Supermarket,No,Occasional,Spring,None
TXN00094617,2025-02-21 06:59:06,William Todd,"Chips, Coffee",2,19.09,Credit Card,Nashville,Supermarket,Yes,Regular,Winter,Seasonal Offer
TXN00094618,2026-06-04 11:30:50,Jennifer Roman,Toothpaste,1,9.41,Mobile Payment,Chicago,Warehouse Club,No,Occasional,Summer,BOGO
TXN00094619,2024-09-27 00:21:53,Wayne Jackson,"Ground Beef, Soda, Ice Cream, Beer, Onions, Lettuce, Apples, Milk, Carrots",9,112.42,Debit Card,Columbus,Online,No,New,Fall,Loyalty Reward
TXN00094620,2025-05-12 13:43:33,Rachel Chan,"Laundry Detergent, BBQ Sauce",2,34.78,Debit Card,Dallas,Warehouse Club,Yes,Occasional,Spring,BOGO
TXN00094621,2025-10-11 22:30:54,Lisa Salazar MD,"Chicken Breast, Chocolate",2,38.89,Credit Card,Jacksonville,Supermarket,Yes,Regular,Fall,None
TXN00094622,2025-09-17 22:14:58,Timothy Lucero,"Flour, Toothpaste, Wine, Shrimp, Bread, Cereal, Coffee, Cheese, Carrots",9,103.03,Debit Card,Boston,Department Store,No,Premium,Fall,None
TXN00094623,2025-11-10 21:20:41,Tammy Taylor,"Energy Drink, Cereal Bars, Sugar, Pasta, Salsa, Orange Juice, Soda, Lettuce, Yogurt, Shrimp",10,141.52,Mobile Payment,San Diego,Supermarket,No,VIP,Fall,None
TXN00094624,2024-11-29 01:39:04,David Hernandez,"Bacon, Canned Soup, BBQ Sauce",3,33.54,Cash,Denver,Convenience Store,No,Regular,Fall,None
TXN00094625,2026-01-10 06:44:24,Nicholas Fritz,"Shampoo, Ketchup",2,26.44,Credit Card,Seattle,Warehouse Club,No,New,Winter,None
TXN00094626,2025-08-16 16:47:41,Laura Wilson,"Cooking Oil, Ground Beef, Ketchup, BBQ Sauce, Bacon",5,64.2,Debit Card,San Antonio,Supermarket,No,New,Summer,None
TXN00094627,2025-09-02 07:49:03,Kyle Burke,"Honey, Toilet Paper, Tortillas, Olive Oil, Bread, Cereal Bars, Granola, Bottled Water",8,94.37,Debit Card,Charlotte,Convenience Store,Yes,VIP,Fall,None
TXN00094628,2025-01-15 16:18:34,Alex Barton,"Paper Towels, Granola",2,40.3,Credit Card,Austin,Supermarket,No,Regular,Winter,None
TXN00094629,2024-12-22 15:16:39,Rebecca Kaufman DDS,"Canned Soup, Laundry Detergent, Chicken Breast, Pet Food, Olive Oil, Granola, Rice, Chocolate, Potatoes, Peanut Butter",10,124.97,Mobile Payment,San Diego,Convenience Store,No,Regular,Winter,None
TXN00094630,2025-10-23 08:37:11,Cindy Harrington,"BBQ Sauce, Eggs, Mayonnaise, Cereal, Cereal Bars",5,66.59,Cash,San Jose,Warehouse Club,No,Occasional,Fall,None
TXN00094631,2025-03-16 01:04:49,Brian Navarro,"Sausages, Onions, Tortillas, Ketchup, Lettuce",5,71.88,Debit Card,San Diego,Online,Yes,Regular,Spring,None
TXN00094632,2026-08-27 07:59:54,Paul Johnson,Vinegar,1,2.95,Credit Card,Philadelphia,Department Store,No,New,Summer,None
TXN00094633,2026-08-23 15:25:09,Anthony Proctor,"Diapers, Granola, Cooking Oil",3,56.78,Credit Card,Charlotte,Supermarket,No,Premium,Summer,None
TXN00094634,2025-05-30 09:38:43,Michael Cortez,"Pet Food, Cooking Oil, Coffee",3,23.56,Credit Card,Jacksonville,Supermarket,Yes,Occasional,Spring,Percentage Discount
TXN00094635,2025-08-06 22:54:17,Angela Gilmore,"Sugar, Mayonnaise, Cheese, Wine, Rice, Sausages, Soda, Pasta, Baby Formula",9,127.35,Mobile Payment,Jacksonville,Convenience Store,Yes,VIP,Summer,None
TXN00094636,2024-11-26 22:14:09,Corey King,Toilet Paper,1,16.12,Debit Card,Charlotte,Department Store,No,Regular,Fall,None
TXN00094637,2024-11-30 13:34:57,Adrian Krueger,"Shampoo, Shrimp, Tortillas, Toothpaste, Granola, Soda, Oranges, Sugar",8,101.69,Mobile Payment,San Antonio,Online,Yes,New,Fall,None
TXN00094638,2026-01-14 00:20:57,Karen Stephens,"Toilet Paper, Carrots, Rice, Frozen Pizza",4,56.1,Credit Card,Atlanta,Supermarket,No,Regular,Winter,None
TXN00094639,2026-03-16 19:18:03,Cynthia Williams,"Bacon, Potatoes, Tortillas, Salsa, Bread, Chocolate, Coffee, Soap, Butter, Cereal Bars",10,137.18,Mobile Payment,San Antonio,Department Store,Yes,Occasional,Spring,Seasonal Offer
TXN00094640,2026-04-13 12:43:50,Joshua Reed,"Onions, Sausages, Butter, Olive Oil, Apples, Salsa, Chicken Breast",7,80.46,Credit Card,Dallas,Warehouse Club,Yes,Occasional,Spring,Percentage Discount
TXN00094641,2026-06-05 14:43:38,Thomas Friedman,"Diapers, Bananas, Cereal, Rice, Tomatoes",5,76.0,Debit Card,Los Angeles,Supermarket,Yes,Regular,Summer,None
TXN00094642,2024-10-08 23:33:35,Mark Decker,"Olive Oil, Orange Juice, Yogurt, Tea, Chocolate, Wine, Lettuce, Mustard, Salsa, Butter",10,102.35,Credit Card,San Diego,Online,No,Regular,Fall,None
TXN00094643,2024-12-24 15:20:16,Marvin Vargas,"Salmon, Mustard, Cheese, Granola, Onions, Laundry Detergent, Soap",7,71.97,Debit Card,Los Angeles,Department Store,No,VIP,Winter,None
TXN00094644,2025-01-22 13:35:41,Lisa Kaiser,"Yogurt, Frozen Pizza, Cheese, Salmon",4,54.38,Cash,Charlotte,Supermarket,No,Premium,Winter,None
TXN00094645,2025-03-01 01:20:55,Jonathon Stevenson,"Toothpaste, Soap, Chocolate, Orange Juice",4,45.58,Debit Card,Jacksonville,Warehouse Club,Yes,Premium,Spring,None
TXN00094646,2024-10-13 08:37:48,Grace Chavez,"Soap, Cereal, Dish Soap, Tomatoes, Tortillas, Salmon, Oranges, Paper Towels, Coffee",9,137.28,Cash,Philadelphia,Warehouse Club,No,Regular,Fall,None
TXN00094647,2026-07-05 19:30:28,Carlos Hensley,"Pasta, Frozen Pizza",2,36.7,Credit Card,Boston,Warehouse Club,No,Premium,Summer,None
TXN00094648,2026-06-24 08:13:13,Jacqueline Herman,Honey,1,14.59,Credit Card,Denver,Online,No,Regular,Summer,Clearance
TXN00094649,2025-11-03 19:01:11,Matthew Mccullough,"Milk, Cookies, Ice Cream, Dish Soap, Bananas, Soda, Vinegar, Lettuce",8,113.58,Cash,Charlotte,Convenience Store,No,Regular,Fall,None
TXN00094650,2025-05-30 04:28:01,Anna Jackson,"Toilet Paper, Onions, Sausages, Granola, Eggs, Tea",6,76.88,Credit Card,San Jose,Convenience Store,No,Regular,Spring,None
TXN00094651,2024-11-12 17:41:20,Tiffany Townsend,"Paper Towels, Sugar, Orange Juice, Ground Beef, Soap, Bottled Water",6,44.25,Debit Card,Charlotte,Warehouse Club,Yes,New,Fall,None
TXN00094652,2024-10-08 15:38:36,Brian Sosa,"Pet Food, Potatoes, Chips, Bottled Water, Salmon, Dish Soap, Wine",7,98.74,Cash,Jacksonville,Warehouse Club,Yes,VIP,Fall,Clearance
TXN00094653,2026-01-25 19:50:25,Jeffery Jordan,"Jam, Lettuce, Canned Soup",3,51.15,Cash,Chicago,Supermarket,Yes,Regular,Winter,None
TXN00094654,2026-05-19 18:07:09,Amy Gray,"Bottled Water, Laundry Detergent, Energy Drink, Honey",4,35.35,Cash,Jacksonville,Supermarket,No,Regular,Spring,None
TXN00094655,2025-06-12 02:43:49,Jonathan Glass MD,Coffee,1,10.35,Mobile Payment,Charlotte,Convenience Store,Yes,Regular,Summer,None
TXN00094656,2025-02-21 08:03:26,Ronald Potter,"Vinegar, Laundry Detergent, Wine, Tea, Chips, Pasta, Carrots, Salsa, Energy Drink",9,100.0,Gift Card,Jacksonville,Online,Yes,Premium,Winter,None
TXN00094657,2025-01-22 22:35:43,Tara Brown,"Ice Cream, Salsa, Chocolate, Ketchup",4,75.46,Mobile Payment,Atlanta,Warehouse Club,No,New,Winter,None
TXN00094658,2025-08-21 11:21:35,Michele Davis,"Tortillas, Cooking Oil, Oranges, Cookies, Apples, Paper Towels",6,69.94,Credit Card,Chicago,Convenience Store,Yes,New,Summer,Percentage Discount
TXN00094659,2025-12-08 00:44:19,Lori Williams,"Shrimp, Carrots, Cereal Bars, Bacon, Ketchup, Shampoo, Flour",7,84.49,Credit Card,Atlanta,Online,No,Regular,Winter,None
TXN00094660,2025-03-04 21:47:40,Virginia Davis,"Bottled Water, Lettuce",2,8.01,Credit Card,Boston,Convenience Store,No,New,Spring,None
TXN00094661,2026-08-18 03:30:31,Megan Allison,"Apples, Energy Drink, Vinegar, Paper Towels, Mayonnaise",5,76.51,Cash,San Jose,Warehouse Club,No,Premium,Summer,None
TXN00094662,2025-09-03 21:46:35,Raymond Mccall,"Tomatoes, Cereal, Shrimp, Laundry Detergent, Pet Food",5,92.31,Gift Card,Dallas,Convenience Store,No,Regular,Fall,None
TXN00094663,2025-11-04 12:06:48,Jason Stevenson,"Energy Drink, Pet Food",2,24.85,Gift Card,Austin,Supermarket,No,Premium,Fall,None
TXN00094664,2026-02-14 19:56:56,Matthew Krause,"Tea, Vinegar, Potatoes, Tortillas, Canned Beans, Orange Juice, Granola, Flour",8,59.53,Mobile Payment,Philadelphia,Department Store,No,Regular,Winter,None
TXN00094665,2025-07-14 02:48:46,Courtney Young,"Bottled Water, Rice, Mayonnaise",3,43.98,Mobile Payment,Los Angeles,Supermarket,No,Regular,Summer,None
TXN00094666,2026-08-22 14:56:36,Larry Reynolds,"Cereal Bars, Tortillas, Toilet Paper, Peanut Butter, Granola, Apples, Ground Beef, Tea",8,113.36,Debit Card,San Jose,Supermarket,No,Premium,Summer,None
TXN00094667,2026-08-14 18:48:37,Robert Benson,"Cheese, Baby Formula, Coffee, Cereal, Ketchup, Flour",6,73.98,Mobile Payment,Nashville,Convenience Store,No,Premium,Summer,None
TXN00094668,2025-07-16 01:34:34,Darryl Acosta,Coffee,1,10.34,Cash,San Jose,Warehouse Club,Yes,Regular,Summer,BOGO
TXN00094669,2026-06-10 04:38:04,Tracy Burke,"BBQ Sauce, Cereal, Ice Cream, Bread",4,67.05,Credit Card,Austin,Online,Yes,Occasional,Summer,None
TXN00094670,2025-12-28 06:50:51,Juan Johnson,"Pasta, Onions, Canned Beans, Milk, Potatoes, Sausages, Pet Food, Jam",8,74.49,Credit Card,Dallas,Warehouse Club,Yes,Premium,Winter,BOGO
TXN00094671,2025-04-10 04:32:26,Michael Chandler,"Cereal Bars, Soda, Cheese, Coffee, Toilet Paper, Honey",6,98.66,Cash,Portland,Department Store,No,Regular,Spring,None
TXN00094672,2026-08-23 17:20:06,Amy Kennedy,"Sugar, Butter, Mustard, Oranges, Bread, Dish Soap, Tortillas, Paper Towels, Soap",9,126.89,Credit Card,Dallas,Supermarket,No,VIP,Summer,BOGO
TXN00094673,2024-12-23 10:29:47,Brenda Mendoza,"Coffee, Milk",2,33.88,Mobile Payment,Atlanta,Warehouse Club,No,Regular,Winter,None
TXN00094674,2026-04-04 08:07:15,Kristen Ray,"Cereal Bars, Yogurt, Peanut Butter, Ice Cream, Orange Juice, Laundry Detergent, Toothpaste, Ketchup, Cereal",9,112.21,Credit Card,Boston,Supermarket,No,Regular,Spring,None
TXN00094675,2025-05-07 11:11:07,Ricky Palmer,"Frozen Pizza, Orange Juice, Soda, Milk, Chicken Breast, Mustard, Bacon, Lettuce",8,69.76,Debit Card,Phoenix,Warehouse Club,Yes,VIP,Spring,BOGO
TXN00094676,2024-11-21 05:00:25,Richard Rios,"Eggs, Salmon, Olive Oil, Canned Beans, Bananas",5,57.33,Gift Card,Nashville,Supermarket,No,Premium,Fall,Clearance
TXN00094677,2025-06-10 16:20:17,Lauren Marshall,"Canned Soup, Bacon, Jam, Milk, Ketchup, Ground Beef",6,72.8,Cash,New York,Supermarket,Yes,Occasional,Summer,None
TXN00094678,2025-12-12 09:34:17,Kayla Williams,"Baby Formula, Orange Juice, Cookies, Canned Soup, Soda, Mustard, Ketchup, Butter, Sugar",9,119.42,Credit Card,Nashville,Supermarket,No,Premium,Winter,None
TXN00094679,2025-06-20 11:14:27,Paul Martin,"Tomatoes, Cooking Oil",2,10.67,Mobile Payment,Nashville,Supermarket,Yes,Premium,Summer,None
TXN00094680,2025-08-29 03:34:48,Trevor Johnson,"Cereal, Dish Soap, Frozen Pizza, Bread, Chicken Breast, Wine, Carrots, Honey, Tortillas",9,128.09,Credit Card,New York,Online,No,Regular,Summer,None
TXN00094681,2025-12-29 19:47:09,Haley May,"Ketchup, Bacon, Jam, Bananas, Tomatoes",5,58.7,Debit Card,Philadelphia,Online,Yes,Premium,Winter,Clearance
TXN00094682,2025-05-26 02:11:32,Ruben Dunn,"Shrimp, Chicken Breast, Apples",3,46.62,Debit Card,Phoenix,Supermarket,No,Occasional,Spring,None
TXN00094683,2025-12-21 22:02:40,Joel Gonzales,"Toothpaste, Canned Soup, Pasta, Apples, Mustard, Chicken Breast",6,108.68,Debit Card,Denver,Online,No,Regular,Winter,None
TXN00094684,2024-11-25 04:21:47,Eileen Valdez,"Onions, Sugar, Salmon, Pasta, Tortillas, Cereal Bars, Eggs",7,79.68,Cash,Charlotte,Supermarket,Yes,Regular,Fall,None
TXN00094685,2026-07-11 11:49:08,Wendy Kelley,"Frozen Pizza, Pet Food, Sausages, Rice, Flour, Mayonnaise, Cereal Bars",7,81.53,Cash,Seattle,Supermarket,No,Occasional,Summer,None
TXN00094686,2025-03-18 08:16:37,James Washington,"Chocolate, Chicken Breast, Cooking Oil",3,46.35,Credit Card,Seattle,Supermarket,No,Regular,Spring,None
TXN00094687,2025-01-18 10:05:00,Mark Warren IV,"Orange Juice, Milk, Jam",3,43.64,Mobile Payment,Houston,Warehouse Club,No,Premium,Winter,None
TXN00094688,2025-02-27 04:53:15,Phillip Rodriguez,"Granola, Jam, Honey, Sausages, Mayonnaise, Salmon, Dish Soap, Pet Food, Tortillas, Laundry Detergent",10,145.05,Mobile Payment,Chicago,Online,No,Premium,Winter,None
TXN00094689,2025-01-28 04:33:13,Christopher Burnett,"Pet Food, Flour, Ice Cream, Tortillas, Sausages, Toothpaste, Orange Juice, Wine",8,134.95,Cash,Seattle,Online,No,Premium,Winter,None
TXN00094690,2026-05-30 05:49:32,Thomas Garcia,"Eggs, Pet Food, Salsa, Beer, Cereal, Ice Cream, Baby Formula, Oranges, Rice, Laundry Detergent",10,97.28,Credit Card,Boston,Warehouse Club,Yes,Occasional,Spring,Loyalty Reward
TXN00094691,2024-11-23 08:30:13,Alison Williams,"Orange Juice, Milk, Shrimp, Peanut Butter, Shampoo, Bacon, Dish Soap, Frozen Pizza",8,82.57,Debit Card,Dallas,Supermarket,Yes,Regular,Fall,Clearance
TXN00094692,2025-10-19 20:42:04,Curtis Obrien,Peanut Butter,1,22.73,Debit Card,Jacksonville,Supermarket,No,Regular,Fall,None
TXN00094693,2025-01-20 10:02:44,Anne Martin,"Yogurt, Cookies",2,34.23,Mobile Payment,Chicago,Supermarket,No,Occasional,Winter,BOGO
TXN00094694,2026-04-16 04:11:51,Wendy Perez,"Oranges, Chicken Breast",2,25.22,Cash,Houston,Supermarket,No,Premium,Spring,None
TXN00094695,2026-05-21 09:51:48,Michael Arias,"Cereal, Salmon, Baby Formula",3,28.69,Credit Card,Seattle,Supermarket,Yes,Premium,Spring,BOGO
TXN00094696,2024-10-30 10:55:06,John Ryan,"Canned Beans, Toothpaste, Pasta, Butter, Tomatoes, Toilet Paper, Granola, Diapers",8,81.87,Cash,Chicago,Convenience Store,No,Regular,Fall,Percentage Discount
TXN00094697,2026-01-23 00:53:45,Robert Cooper,"Cookies, Oranges, Canned Beans, Honey, Potatoes, Pasta, Wine, Butter, Apples",9,122.27,Debit Card,San Antonio,Convenience Store,No,Premium,Winter,None
TXN00094698,2025-07-15 07:09:06,Amy Moore,"Toothpaste, Beer, Yogurt, Potatoes, Onions, Wine, Mustard, Olive Oil",8,145.76,Debit Card,Dallas,Warehouse Club,No,Occasional,Summer,None
TXN00094699,2024-11-05 01:40:34,Christine Lopez,"Toilet Paper, Canned Soup, Flour, Granola, BBQ Sauce, Soda, Ice Cream, Cereal Bars, Shampoo",9,101.74,Mobile Payment,Columbus,Supermarket,No,VIP,Fall,None
TXN00094700,2025-03-13 19:27:25,Pedro Greene,"Beer, Pasta, Flour",3,29.73,Credit Card,Portland,Online,Yes,Occasional,Spring,None
TXN00094701,2026-08-31 05:33:23,Elizabeth Jackson,"Bread, Tortillas, Lettuce, Ketchup, Salsa, Paper Towels, Salmon, Coffee, Cooking Oil",9,103.72,Mobile Payment,Houston,Supermarket,No,Occasional,Summer,None
TXN00094702,2025-04-07 23:11:37,Alan Davis DVM,"Cereal Bars, Toothpaste, Eggs, Apples, Cookies, Sugar, Laundry Detergent",7,90.23,Mobile Payment,Columbus,Online,No,Premium,Spring,Loyalty Reward
TXN00094703,2025-06-12 14:56:55,Sara Evans,"Potatoes, Dish Soap",2,23.71,Cash,Portland,Department Store,Yes,VIP,Summer,Seasonal Offer
TXN00094704,2025-02-18 17:10:32,Patrick Clark,"Yogurt, Vinegar, Ketchup, Cooking Oil, Soda, Carrots, Oranges, Shrimp, Sausages, Paper Towels",10,131.74,Credit Card,Nashville,Online,No,Regular,Winter,None
TXN00094705,2025-03-06 08:36:22,Angela Richards,"BBQ Sauce, Apples, Soap, Peanut Butter",4,48.24,Credit Card,Phoenix,Supermarket,No,Premium,Spring,None
TXN00094706,2026-03-18 06:28:33,Mark Weber,"Tortillas, Soda, Pasta, Bananas, Rice",5,84.71,Cash,Los Angeles,Online,No,New,Spring,None
TXN00094707,2025-05-18 11:29:12,Jordan Williams,"Onions, Bacon, Pasta, Bottled Water, Chicken Breast, Milk, Baby Formula, Rice",8,99.92,Cash,Dallas,Warehouse Club,No,New,Spring,None
TXN00094708,2026-04-09 02:23:01,Charles Owens,"Cooking Oil, Paper Towels, Beer, Coffee, Bottled Water, Cookies, Salmon, Cereal, Ice Cream",9,100.19,Debit Card,Atlanta,Convenience Store,No,VIP,Spring,None
TXN00094709,2025-04-08 14:37:57,Natalie Martinez,"Salsa, Peanut Butter, Energy Drink, Flour, Paper Towels, Baby Formula",6,94.81,Cash,San Diego,Department Store,No,Regular,Spring,None
TXN00094710,2025-02-25 18:38:36,Lori Ferguson,"Cereal Bars, Cheese, Laundry Detergent, Pet Food, Baby Formula, Tortillas, Paper Towels, Shampoo, Canned Beans, Sausages",10,110.46,Cash,Phoenix,Online,No,Regular,Winter,None
TXN00094711,2026-01-27 11:46:29,Richard Franklin,"Chocolate, Oranges, Rice, Canned Soup, Butter",5,56.95,Credit Card,Chicago,Supermarket,Yes,VIP,Winter,None
TXN00094712,2025-03-03 02:28:32,Brittney Bradley,"Bread, Carrots, Sausages, Potatoes, Honey, Pet Food, Bananas, Frozen Pizza, Bottled Water, Shrimp",10,129.85,Debit Card,Los Angeles,Supermarket,No,Occasional,Spring,None
TXN00094713,2025-03-18 03:36:46,Annette Green,"Frozen Pizza, Shampoo, Cereal Bars, Tomatoes, Dish Soap, Toilet Paper, Bottled Water",7,118.38,Mobile Payment,San Jose,Supermarket,No,Premium,Spring,None
TXN00094714,2025-11-27 22:50:48,Susan Powers,"Shrimp, Lettuce, Salmon, Carrots, Rice, Milk, Bacon, Soda, Paper Towels",9,119.53,Debit Card,Charlotte,Supermarket,No,Regular,Fall,None
TXN00094715,2025-05-03 22:33:41,Luke Hansen,"Orange Juice, Energy Drink, Salsa, Cheese, Paper Towels, Honey",6,35.96,Cash,Boston,Supermarket,Yes,Regular,Spring,None
TXN00094716,2026-07-18 07:50:46,Sean Clay,Dish Soap,1,24.54,Credit Card,Portland,Convenience Store,No,Occasional,Summer,None
TXN00094717,2026-08-22 04:08:48,Kimberly Grant,"Bread, Chips, Energy Drink, Peanut Butter, Cheese, Mustard, Toilet Paper, Bottled Water, Milk",9,134.56,Credit Card,Chicago,Warehouse Club,Yes,Occasional,Summer,Loyalty Reward
TXN00094718,2025-12-09 06:08:31,Kellie Mitchell,"Bottled Water, Bacon, BBQ Sauce",3,31.54,Credit Card,Phoenix,Department Store,No,Occasional,Winter,None
TXN00094719,2026-05-13 05:49:48,Jesse Riley,"Paper Towels, Cereal Bars, Canned Beans, Orange Juice, Chips, Ice Cream, BBQ Sauce",7,39.29,Mobile Payment,Charlotte,Warehouse Club,Yes,Regular,Spring,Clearance
TXN00094720,2025-05-20 16:06:55,Bradley Duncan,"Honey, Ketchup, Paper Towels, Cereal Bars, Flour, Laundry Detergent, Vinegar, Milk, Potatoes",9,90.63,Credit Card,Houston,Online,No,Occasional,Spring,None
TXN00094721,2026-02-25 23:42:28,Tracy Rodriguez,"Tortillas, Bread, Rice, Baby Formula, Paper Towels, Salmon, Bananas, Pasta",8,65.87,Credit Card,Los Angeles,Department Store,Yes,New,Winter,Seasonal Offer
